,PROFILE_DATE,PAYMENT_CATEGORY_CODE,CUSTOMER_FACING_UNIT_TYPE_CODE,BRAND_SUB_TYPE_CODE,SUBSCRIBER_STATUS_CODE,PRODUCT_TYPE_DESCRIPTION,BRAND_TYPE_CODE,INTERNATIONAL_TRAVELLER_INDICATOR,GCASH_USER_INDICATOR,ARPU_CATEGORY_CODE,LAST_PROMO_REG_NAME,RELOAD_AVERAGE_TXN_INTERVAL_ROLLING_90_DAYS,PRIMARY_RESOURCE_TYPE_KEY,RELOAD_DAILY_AVERAGE_ROLLING_90DAYS_AMOUNT,TOTAL_AMOUNT,TOTAL_DUE_AMOUNT,BILLING_OFFER_DESC,MSF,SPENDING_LIMIT_AMOUNT,POSTPAID_CHURN_PROPENSITY_SCORE,POSTPAID_CHURN_PROPENSITY_DECILE,SIM_LTE_CAPABLE_INDICATOR,CONTRACT_TYPE_CODE,ACCOUNT_CREDIT_LIMIT,CUSTOMER_CREDIT_LIMIT,MRF,HANDSET_LTE_CAPABLE_INDICATOR,GENDER_TYPE_DESCRIPTION,GROSS_MONTHLY_INCOME_AMOUNT,CUSTOMER_FACING_UNIT_TYPE_DESCRIPTION,CUSTOMER_FACING_UNIT_SUB_TYPE_DESCRIPTION,CUSTOMER_FACING_UNIT_SUB_TYPE_CODE,RELOAD_DAILY_TOTAL_ROLLING_30DAYS_AMOUNT,BILLING_DELIVERY_MODE_CODE,RELOAD_MODE_TU_TRA_ROLLING_90_DAYS_AMOUNT,RELOAD_MONTHLY_AVERAGE_ROLLING_90DAYS_AMOUNT,HOME_BARANGAY_NAME,HOME_CITY_NAME,HOME_PROVINCE_NAME,HOME_REGION_NAME,WORK_BARANGAY_NAME,WORK_CITY_NAME,WORK_PROVINCE_NAME,WORK_REGION_NAME,TENURE_COUNT,OWNS_CREDIT_CARD_INDICATOR,OWNS_CAR_INDICATOR,AFFLUENCE,LIFESTAGE,MDS_JOURNEY,INCOME_SEGMENT_CODE,ACTIVE_SUBSCRIBER_INDICATOR,USAGE_AVERAGE_DATA_QUANTITY_ROLLING_90DAYS_MB,HANDSET_OS_NAME,HANDSET_MANUFACTURER_NAME,OWNS_HOUSE_INDICATOR,USAGE_DATA_ROLLING_30_DAYS_QUANTITY,CREDIT_LOAN_LIMIT_AMOUNT,CREDIT_LOAN_SCORE,CREDIT_LOAN_TAG,RELOAD_AVERAGE_AMOUNT_PAST_120DAYS,RELOAD_DATE_COUNT_PAST_120DAYS,RELOAD_AMOUNT_LATEST_PAST_90DAYS,RELOAD_TRANSACTION_COUNT_PAST_120DAYS,USAGE_DATA_ROLLING_90_DAYS_MB,USAGE_SUM_OUTBOUND_INTER_VOICE_30DAYS_MINS,AVAILMENT_AMOUNT_PAST_30DAYS,AVAILMENT_COUNT_PAST_30DAYS,ACTIVE_DAYS_PAST_30DAYS,ACTIVE_DAYS_PAST_120DAYS,USAGE_DATA_MB_ROLLING_120DAYS_QUANTITY,USAGE_DATA_COUNT_PAST_120DAYS,USAGE_TOTAL_AMOUNT_PAST_30DAYS,NETWORK_MONTHLY_TOP_1_VOICE_LOCATION_REGION,NETWORK_MONTHLY_TOP_1_VOICE_LOCATION_PROVINCE,NETWORK_MONTHLY_TOP_1_VOICE_LOCATION_TOWN,NETWORK_MONTHLY_TOP_1_VOICE_LOCATION_BARANGAY,NETWORK_MONTHLY_TOP_1_SMS_LOCATION_REGION,NETWORK_MONTHLY_TOP_1_SMS_LOCATION_PROVINCE,NETWORK_MONTHLY_TOP_1_SMS_LOCATION_TOWN,NETWORK_MONTHLY_TOP_1_SMS_LOCATION_BARANGAY,NETWORK_MONTHLY_TOP_1_DATA_LOCATION_REGION,NETWORK_MONTHLY_TOP_1_DATA_LOCATION_PROVINCE,NETWORK_MONTHLY_TOP_1_DATA_LOCATION_TOWN,NETWORK_MONTHLY_TOP_1_DATA_LOCATION_BARANGAY,ONLINE_GAMER_INDICATOR,ONLINE_GAMER_BUCKET,KPOP_FAN_INDICATOR,KPOP_FAN_BUCKET,MUSIC_STREAMER_INDICATOR,MUSIC_STREAMER_BUCKET,BEAUTY_SKIN_CARE_FAN_INDICATOR,BEAUTY_SKIN_CARE_FAN_BUCKET,VIDEO_STREAMER_INDICATOR,VIDEO_STREAMER_BUCKET,ONLINE_SHOPPER_INDICATOR,ONLINE_SHOPPER_BUCKET,SALE_SHOPPER_INDICATOR,SALE_SHOPPER_BUCKET,TRAVEL_ENTHUSIAST_INDICATOR,TRAVEL_ENTHUSIAST_BUCKET,HEALTH_BUFF_INDICATOR,HEALTH_BUFF_BUCKET,OTT_USER_INDICATOR,OTT_USER_BUCKET,SOCIAL_MEDIA_MAVERICK_INDICATOR,SOCIAL_MEDIA_MAVERICK_BUCKET,MOBILE_WALLET_USER_INDICATOR,MOBILE_WALLET_USER_BUCKET,ROAD_WARRIOR_INDICATOR,ROAD_WARRIOR_BUCKET,TELEMEDICINE_INDICATOR,TELEMEDICINE_BUCKET,ONLINE_LEARNER_INDICATOR,ONLINE_LEARNER_BUCKET,ONLINE_READER_INDICATOR,ONLINE_READER_BUCKET,TNVS_USER_INDICATOR,TNVS_USER_BUCKET,DIGITAL_CREATIVE_INDICATOR,DIGITAL_CREATIVE_BUCKET,ONLINE_BANKER_INDICATOR,ONLINE_BANKER_BUCKET,LOYALTY_CARD_OWNER_INDICATOR,LOYALTY_CARD_OWNER_BUCKET,KID_FRIENDLY_APP_USER_INDICATOR,KID_FRIENDLY_APP_USER_BUCKET,USAGE_MONTHLY_TOTAL_SMS_SENT,USAGE_MONTHLY_TOTAL_OUTGOING_CALL_MINUTES,USAGE_MONTHLY_TOTAL_KB_DATA_USED,FOODIE_ONLINE_DELIVERY_INDICATOR,FOODIE_ONLINE_DELIVERY_BUCKET,RESTAURANT_FINDER_INDICATOR,RESTAURANT_FINDER_BUCKET,HISTORICALLY_PURCHASED_PHONE_INDICATOR,RELOAD_GCASH_CHANNEL_INDICATOR,AVAILMENT_MODE_PROMO_90DAYS,ARPU_VALUE,POSTPAID_ARPU_30DAYS,POSTPAID_ARPU_60DAYS,RELOAD_AVE_TRANSACTION_COUNT_30DAYS,RELOAD_AVE_TRANSACTION_COUNT_60DAYS,RELOAD_AVE_TRANSACTION_COUNT_90DAYS,DERIVED_AGE_NUMBER,AGE_BRACKET_NAME,USAGE_DATA_PPU_AMOUNT_PAST_30DAYS,USAGE_SMS_PPU_AMOUNT_PAST_30DAYS,USAGE_VOICE_PPU_AMOUNT_PAST_30DAYS,RELOAD_TRANSACTION_COUNT_PAST_30DAYS,RELOAD_TRANSACTION_COUNT_PAST_90DAYS,POSTPAID_ARPU_90DAYS,HANDSET_TYPE_NAME,RELOAD_AMOUNT_LATEST_PAST_60DAYS,RELOAD_DAYS_FROM_LAST_TXN,RELOAD_TOP_CHANNEL_30DAYS,RELOAD_TOP_CHANNEL_60DAYS,RELOAD_TOP_CHANNEL_90DAYS,RELOAD_LATEST_CHANNEL_90DAYS,POSTPAID_CONTRACT_STATUS_TYPE,PREPAID_SPENDING_ARPU_30DAYS,PREPAID_SPENDING_ARPU_60DAYS,PREPAID_SPENDING_ARPU_90DAYS,CONTRACT_TYPE_DESCRIPTION,MULTISIM_TAG,AVAILMENT_AMOUNT_PAST_90DAYS,RELOAD_AMOUNT_TOTAL_PAST_90DAYS,PREVIOUS_MSF,BB_TECHNOLOGY_VALUE,BB_PREVIOUS_TECHNOLOGY_VALUE,CONTRACT_PERIOD_VALUE,PREVIOUS_CONTRACT_PERIOD_VALUE,BB_INSTALLATION_SEQUENCE_NUMBER,FASHIONISTA_INDICATOR,FASHIONISTA_BUCKET,IOT_USER_INDICATOR,IOT_USER_BUCKET,GCASH_USER_CONSENTED_INDICATOR,BB_PORT_NUMBER_VALUE,USAGE_SMS_PPU_AMOUNT_PAST_90DAYS,USAGE_VOICE_PPU_AMOUNT_PAST_90DAYS,LOGISTICS_DELIVERY_APP_INDICATOR,LOGISTICS_DELIVERY_APP_BUCKET,BB_PLAN_MIGRATION_TYPE_VALUE,LIFETIME_TENURE_COUNT,PLATINUM_SUBSCRIBER_INDICATOR,BB_DATA_CAP_VALUE,BB_INSTALLATION_PROVINCE_NAME,BB_DATA_CAP_FREQ_REFRESH_VALUE,BB_PLAN_TYPE_VALUE,SPENDING_SEGMENT,SPENDING_BY_BRAND_BUCKET,SPENDING_OVERALL_BUCKET,USAGE_TOP_LOC_TIMEBLOCK1_PAST_30DAYS,USAGE_TOP_LOC_TIMEBLOCK2_PAST_30DAYS,USAGE_TOP_LOC_TIMEBLOCK3_PAST_30DAYS,USAGE_TOP_LOC_TIMEBLOCK4_PAST_30DAYS,USAGE_TOP_LOC_TIMEBLOCK5_PAST_30DAYS,USAGE_TOP_LOC_TIMEBLOCK6_PAST_30DAYS,USAGE_DATA_INSTAGRAM_MB_PAST_30DAYS,USAGE_DATA_TIKTOK_MB_PAST_30DAYS,GLOBE_WEBSITE_VISIT_COUNT_ROLLING_30DAYS,GLOBE_WEBSITE_VISIT_AVERAGE_COUNT_ROLLING_90DAYS,RELOAD_PREPAID_ARPU_30DAYS,RELOAD_PREPAID_ARPU_60DAYS,USAGE_DATA_CONSUMABLE_MB_PAST_90DAYS,ASSIGNED_HANDSET_MANUFACTURER_NAME,PAYMENT_CHANNEL_MODE_90DAYS,USAGE_DATA_MB_PAST_60DAYS,USAGE_DATA_MB_PAST_30DAYS,INACTIVE_AVG_CONSEC_DAYS_LAST_90DAYS,POSTPAID_CURRENT_GAH_USER_INDICATOR,INACTIVE_MAX_CONSEC_DAYS_PAST_90DAYS,INACTIVE_MIN_CONSEC_DAYS_PAST_90DAYS,USAGE_DATA_ACTIVE_DAYS_PAST_30DAYS,USAGE_DATA_ACTIVE_DAYS_PAST_90DAYS,BILLING_CYCLE_CODE,DAYS_PAST_DUE_BUCKET,ONLINE_SHOPPER_TOP_APPS,ONLINE_GAMER_TOP_APPS,VIDEO_STREAMER_TOP_APPS,MUSIC_STREAMER_TOP_APPS,ONLINE_BANKER_MODE,MOBILE_WALLET_USER_MODE,CREDIT_CARD_USER_MODE,FOODIE_ONLINE_DELIVERY_TOP_APPS,RESTAURANT_FINDER_TOP_APPS,SOCIAL_MEDIA_MAVERICK_TOP_APPS,TELEMEDICINE_TOP_APPS,HEALTH_BUFF_TOP_APPS,ONLINE_READER_TOP_APPS,OTT_USER_TOP_APPS,LOYALTY_CARD_OWNER_MODE,ASPIRING_CHEF_TOP_APPS,ONLINE_LEARNER_TOP_APPS,DIGITAL_CREATIVE_TOP_APPS,PRODUCTIVITY_TOOLS_USER_TOP_APPS,USAGE_VOICE_INTER_CONSUMABLE_MINS_90DAYS,USAGE_VOICE_INTRA_CONSUMABLE_MINS_90DAYS,MDM_TYPE_CODE,MDS_JOURNEY2,USAGE_DATA_PPU_PAST_AMOUNT_90DAYS,REMAINING_CONTRACT_PERIOD_MONTHS,BEAUTY_SKIN_CARE_FAN_TOP_APPS,BPO_WORKER_TOP_APPS,FASHIONISTA_TOP_APPS,IOT_USER_TOP_APPS,KID_FRIENDLY_TOP_APPS,LOGISTICS_DELIVERY_TOP_APPS,PRODUCTIVITY_TOOLS_USER_INDICATOR,PRODUCTIVITY_TOOLS_USER_BUCKET,KPOP_FAN_TOP_APPS,ROAD_WARRIOR_TOP_APPS,TNVS_USER_TOP_APPS,COFFEE_LOVER_INDICATOR,COFFEE_LOVER_BUCKET,COFFEE_LOVER_TOP_APPS,CHI_INDICATOR,NPS_DETRACTOR_INDICATOR,BANK_CALLER_INDICATOR,BANK_CALLER_MODE,BANK_CALLER_BUCKET,SIM_TAG,FRAUD_INDICATOR,CHI_HAPPINESS_SCORE,CHI_QUALITY_SCORE,CHI_SEGMENT,CHI_EXPECTATION_SCORE,CHI_VALUE_SCORE,ADDRESS_PROVINCE_NAME,ADDRESS_REGION_NAME,ADDRESS_ZIP_CODE,CONTENT_CREATOR_INDICATOR,CONTENT_CREATOR_BUCKET,CONTENT_CREATOR_TOP_APPS,STOCK_TRADER_INDICATOR,STOCK_TRADER_BUCKET,STOCK_TRADER_TOP_APPS,MARTIAL_ARTS_FAN_INDICATOR,MARTIAL_ARTS_FAN_BUCKET,MARTIAL_ARTS_FAN_TOP_APPS,COMICS_READER_INDICATOR,COMICS_READER_BUCKET,COMICS_READER_TOP_APPS,GRAB_DRIVER_INDICATOR,GRAB_DRIVER_BUCKET,BPO_WORKER_INDICATOR,BPO_WORKER_BUCKET,ASPIRING_CHEF_INDICATOR,ASPIRING_CHEF_BUCKET,INTERACTION_COUNT_30DAYS,INTERACTION_TOP_CHANNEL_30DAYS,INTERACTION_TOP_CHANNEL_COUNT_30DAYS,CREDIT_CARD_USER_INDICATOR,CREDIT_CARD_USER_BUCKET,PARENT_INDICATOR,SALE_SHOPPER_TOP_APPS,BASKETBALL_FAN_BUCKET,BASKETBALL_FAN_INDICATOR,BASKETBALL_FAN_TOP_APPS,CAR_DEALER_CALLER_BUCKET,CAR_DEALER_CALLER_INDICATOR,CAR_ENTHUSIAST_BUCKET,CAR_ENTHUSIAST_INDICATOR,CAR_ENTHUSIAST_TOP_APPS,DATING_AROUND_BUCKET,DATING_AROUND_INDICATOR,DATING_AROUND_TOP_APPS,INSURANCE_CALLER_BUCKET,INSURANCE_CALLER_INDICATOR,INSURANCE_CALLER_MODE,LIQUOR_LOVER_BUCKET,LIQUOR_LOVER_INDICATOR,LIQUOR_LOVER_TOP_APPS,ONLINE_FREELANCER_BUCKET,ONLINE_FREELANCER_INDICATOR,ONLINE_FREELANCER_TOP_APPS,THRIFTY_NANAY_BUCKET,THRIFTY_NANAY_INDICATOR,THRIFTY_NANAY_MODE,HEALTH_CONSCIOUS_INDICATOR,HEALTH_CONSCIOUS_BUCKET,HEALTH_CONSCIOUS_TOP_APPS,BOOK_WORM_INDICATOR,BOOK_WORM_BUCKET,BOOK_WORM_TOP_APPS,NETWORK_MONTHLY_TOP_1_DATA_LOCATION_REGION_CODE,NETWORK_MONTHLY_TOP_1_DATA_LOCATION_PROVINCE_CODE,NETWORK_MONTHLY_TOP_1_DATA_LOCATION_TOWN_CODE,NETWORK_MONTHLY_TOP_1_DATA_LOCATION_BARANGAY_CODE,NETWORK_MONTHLY_TOP_1_LOCATION_REGION,NETWORK_MONTHLY_TOP_1_LOCATION_REGION_CODE,NETWORK_MONTHLY_TOP_1_LOCATION_PROVINCE,NETWORK_MONTHLY_TOP_1_LOCATION_PROVINCE_CODE,NETWORK_MONTHLY_TOP_1_LOCATION_TOWN,NETWORK_MONTHLY_TOP_1_LOCATION_TOWN_CODE,NETWORK_MONTHLY_TOP_1_LOCATION_BARANGAY,NETWORK_MONTHLY_TOP_1_LOCATION_BARANGAY_CODE,NETWORK_ELEMENT_NAME,4g_upgrade_indicator,JOB_HUNTER_INDICATOR,JOB_HUNTER_BUCKET,JOB_HUNTER_TOP_APPS,AVG_DAILY_DL_SPEED_LTE_90DAYS,AVG_DAILY_LATENCY_SPEED_LTE_90DAYS,AVAILMENT_MODE_PROMO_AMOUNT_90DAYS,PREPAID_SPENDING_PAST_30DAYS,PREPAID_SPENDING_ARPU_PAST_90DAYS,VIBER_USER_INDICATOR,TECH_SAVVY_INDICATOR,TECH_SAVVY_BUCKET,TECH_SAVVY_TOP_APPS,GAMBLER_INDICATOR,GAMBLER_BUCKET,GAMBLER_TOP_APPS,WOMENS_HEALTH_APP_INDICATOR,WOMENS_HEALTH_APP_BUCKET,WOMENS_HEALTH_TOP_APPS,HANDSET_BRAND_NAME_CATEGORIZED,HANDSET_OS_NAME_CATEGORIZED,PREPAID_SPENDING_DECLINE_MONTH_ON_MONTH,PREPAID_SPENDING_DECLINE_PAST_90DAYS,SPORTS_BUDDY_INDICATOR,SPORTS_BUDDY_BUCKET,SPORTS_BUDDY_TOP_APPS,CRYPTO_WALLET_USER_INDICATOR,CRYPTO_WALLET_USER_BUCKET,CRYPTO_WALLET_USER_TOP_APPS,PLANT_PARENT_INDICATOR,PLANT_PARENT_BUCKET,PLANT_PARENT_TOP_APPS,NEWS_PUB_FOLLOWER_TOP_APPS,NEWS_PUB_FOLLOWER_BUCKET,NEWS_PUB_FOLLOWER_INDICATOR,LOCAL_ENTERTAINMENT_TOP_APPS,LOCAL_ENTERTAINMENT_APP_BUCKET,LOCAL_ENTERTAINMENT_APP_INDICATOR,INTERNATIONAL_SHOPPER_TOP_APPS,INTERNATIONAL_SHOPPER_BUCKET,INTERNATIONAL_SHOPPER_INDICATOR,ONLINE_GROCERY_SHOPPER_TOP_APPS,ONLINE_GROCERY_SHOPPER_BUCKET,ONLINE_GROCERY_SHOPPER_INDICATOR,AVAILMENT_PROMO_DECLINE_MONTH_ON_MONTH,AVAILMENT_PROMO_DECLINE_PAST_90DAYS,AVAILMENT_PROMO_AVE_PAST_90DAYS,AVAILMENT_AVE_DAYS_BETWEEN_PROMO_90DAYS,AVAILMENT_AVE_DAYS_BETWEEN_PROMO_120DAYS,OCCUPATION_TEXT_CATEGORIZED,MUSICIAN_INDICATOR,MUSICIAN_BUCKET,MUSICIAN_TOP_APPS,RELOAD_ACTIVITY_DECLINE_INDICATOR,GENDER_TYPE_DESCRIPTION_USER,CIVIL_STATUS,CIVIL_STATUS_USER,ONLINE_SELLER_INDICATOR,ONLINE_SELLER_BUCKET,ONLINE_SELLER_TOP1_APP,HMO_MEMBER_INDICATOR,HMO_MEMBER_BUCKET,HMO_MEMBER_TOP1_APP,RELOAD_TOTAL_TOPUP_AMOUNT_PAST_7DAYS,INSURANCE_APP_INDICATOR,INSURANCE_APP_BUCKET,INSURANCE_TOP_APPS,AGE_BRACKET_NAME_USER,DERIVED_AGE_NUMBER_USER,PREPAID_TOPUP_SEGMENT,LIFESTYLE_APP_INDICATOR,LIFESTYLE_APP_BUCKET,LIFESTYLE_TOP_APPS,SUPERAPP_USER_INDICATOR,PREPAID_MIGRATION_PROPENSITY_DECILE,RELOAD_AMOUNT_MTD,USAGE_DATA_SHIFT_INDICATOR,USAGE_SMS_SHIFT_INDICATOR,USAGE_VOICE_SHIFT_INDICATOR,RELOAD_AMOUNT_PAST_MO1,RELOAD_AMOUNT_PAST_MO2,RELOAD_AMOUNT_PAST_MO3,RELOAD_AMOUNT_PAST_MO4,RELOAD_AMOUNT_PAST_MO5,RELOAD_AMOUNT_PAST_MO6,RELOAD_AMOUNT_PAST_MO7,RELOAD_AMOUNT_PAST_MO8,RELOAD_AMOUNT_PAST_MO9,RELOAD_AMOUNT_PAST_MO10,RELOAD_AMOUNT_PAST_MO11,RELOAD_AMOUNT_PAST_MO12,TOP_DATA_CELL_SITE_CAPABILITY,LATEST_HANDSET_CAPABILITY,PREDICTED_ARPU_CHANGE,PREPAID_TOPUP_COHORT,HPW_PREPAID_TOPUP_SEGMENT,BROADCAST_EXCLUDE_INDICATOR,SURVIVAL_REGRESSION_SCORE_6MOS,HOUSEHOLD_SEGMENT,HOUSEHOLD_DECISION_TAG,MOBILE_BRIDGING_SEGMENT,GROSS_SERVICE_REVENUE_INDICATIVE_AMOUNT_PAST_1MO,GROSS_SERVICE_REVENUE_INDICATIVE_AMOUNT_AVERAGE_PAST_2MOS,GROSS_SERVICE_REVENUE_INDICATIVE_AMOUNT_AVERAGE_PAST_3MOS,TENURE_COUNT_MOS,OFW_RELATIVE_INDICATOR,REWARDS_POINT_BALANCE,MOBILITY_RADIUS_OF_GYRATION_WEEKLY,MOBILITY_RADIUS_OF_GYRATION_MONTHLY,MOBILITY_TOTAL_TRAVELED_DISTANCE_WEEKLY,MOBILITY_TOTAL_TRAVELED_DISTANCE_MONTHLY,MOBILITY_ACTIVITY_ENTROPY_WEEKLY,MOBILITY_ACTIVITY_ENTROPY_MONTHLY,PRIMARY_SIM_INDICATOR,MULTI_LINE_INDICATOR,MOBILITY_CENTER_OF_MASS_LATITUDE_WEEKLY,MOBILITY_CENTER_OF_MASS_LONGITUDE_WEEKLY,MOBILITY_CENTER_OF_MASS_LATITUDE_MONTHLY,MOBILITY_CENTER_OF_MASS_LONGITUDE_MONTHLY,MOBILITY_INDEX_AVERAGE_BASELINE_DAILY,MOBILITY_INDEX_AVERAGE_BASELINE_WEEKLY,MOBILITY_INDEX_AVERAGE_BASELINE_MONTHLY,MOBILITY_INDEX_AVERAGE_BASELINE_WEEKDAY,MOBILITY_INDEX_AVERAGE_BASELINE_WEEKEND,CAIF_BY_50PCT_ACTIVE_DAYS_INDICATOR,CAIF_BY_25PCT_ACTIVE_DAYS_INDICATOR,BILLING_OFFER_SPEED_MBPS
